customer_id,age,region,policy_type,purchase_channel,policy_tenure_years,annual_income,annual_premium,claim_flag,claim_amount,satisfaction_score,renewed
C100373,41,Central,Life,Agent,1,55945,1019.51,0,0.0,4.3,1
C100374,39,West,Health,Partner,5,39987,1950.19,0,0.0,4.4,0
C100375,69,South,Auto,Online,1,32520,828.08,0,0.0,3.8,1
C100376,23,South,Health,Online,12,39391,1140.38,0,0.0,4.0,1
C100377,60,South,Home,Branch,12,24891,790.98,0,0.0,3.4,0
C100378,61,Central,Health,Partner,8,58269,1329.6,0,0.0,3.4,1
C100379,40,South,Life,Online,15,49070,887.69,0,0.0,3.9,1
C100380,33,East,Life,Partner,1,24382,1982.88,0,0.0,4.0,1
C100381,18,West,Auto,Online,14,40903,1217.14,0,0.0,3.7,1
C100382,72,Central,Auto,Partner,5,63738,800.82,0,0.0,3.8,1
C100383,72,West,Auto,Partner,12,75274,1239.1,0,0.0,3.3,1
C100384,31,West,Health,Branch,14,28890,1882.66,0,0.0,4.2,1
C100385,19,North,Health,Partner,2,90905,2597.55,0,0.0,3.2,1
C100386,25,Central,Auto,Partner,13,34731,631.35,0,0.0,4.5,0
C100387,21,South,Life,Partner,15,21314,1616.79,0,0.0,3.4,1
C100388,66,North,Auto,Agent,12,83634,1638.57,0,0.0,4.1,1
C100389,69,Central,Home,Agent,2,33265,1478.2,0,0.0,3.6,0
C100390,26,South,Home,Online,13,79429,2351.32,0,0.0,3.7,1
C100391,61,North,Auto,Online,4,40032,2066.02,0,0.0,3.7,1
C100392,28,West,Auto,Branch,1,46724,1507.59,0,0.0,4.0,0
C100393,39,South,Auto,Online,10,28508,2296.43,0,0.0,3.4,1
C100394,52,North,Life,Partner,1,74994,1927.52,1,2872.56,3.2,1
C100395,59,West,Auto,Online,9,72521,1669.48,0,0.0,5.0,1
C100396,68,West,Home,Online,0,40111,2031.26,0,0.0,5.0,0
C100397,20,West,Health,Online,11,50652,2691.7,0,0.0,4.2,0
C100398,29,North,Health,Online,2,63918,2650.01,0,0.0,3.8,1
C100399,34,East,Life,Online,10,43515,580.27,0,0.0,4.4,0
C100400,35,Central,Health,Agent,13,76556,2367.46,0,0.0,3.4,1
C100401,75,North,Home,Online,1,50095,656.71,1,2806.56,4.5,1
C100402,63,South,Health,Branch,0,42649,1938.77,0,0.0,4.8,1
C100403,36,North,Auto,Agent,14,23509,1025.95,0,0.0,4.3,1
C100404,74,East,Auto,Branch,7,28713,1480.02,0,0.0,3.8,1
C100405,46,South,Auto,Branch,8,62594,986.91,1,171.41,3.0,0
C100406,47,West,Home,Online,3,56238,1295.35,0,0.0,3.2,1
C100407,43,Central,Health,Online,7,66683,2724.07,0,0.0,4.4,1
C100408,26,South,Health,Branch,13,41869,1844.49,1,5155.09,3.7,0
C100409,72,West,Auto,Branch,13,22457,1320.46,0,0.0,4.3,1
C100410,18,South,Health,Online,12,43066,2141.98,0,0.0,4.2,1
C100411,28,North,Home,Branch,4,88683,607.14,0,0.0,4.8,1
C100412,31,West,Health,Online,12,34633,1743.65,0,0.0,4.3,0
C100413,34,East,Life,Online,7,51344,1729.78,0,0.0,3.5,1
C100414,25,Central,Auto,Online,6,18000,1092.04,0,0.0,3.6,1
C100415,19,East,Auto,Branch,5,42642,1406.73,0,0.0,4.6,1
C100416,57,North,Health,Agent,14,44549,1066.69,0,0.0,3.9,1
C100417,74,East,Auto,Agent,2,57973,1585.17,0,0.0,3.9,0
C100418,25,South,Home,Online,14,46277,2249.29,0,0.0,3.2,0
C100419,35,Central,Home,Online,14,24666,1280.18,0,0.0,3.6,1
C100420,47,West,Auto,Online,10,40050,1034.96,0,0.0,5.0,1
C100421,71,South,Life,Agent,0,48328,1019.81,0,0.0,4.1,1
C100422,58,East,Auto,Branch,9,34069,1344.21,0,0.0,4.2,1
C100423,62,West,Home,Branch,1,36684,1019.57,0,0.0,3.3,0
C100424,51,West,Health,Online,5,70093,2240.75,0,0.0,3.4,1
C100425,42,North,Home,Online,1,40752,1305.78,0,0.0,3.7,0
C100426,29,North,Auto,Online,11,59919,1309.72,0,0.0,4.1,0
C100427,68,North,Life,Partner,7,48815,470.49,0,0.0,3.4,1
C100428,64,South,Life,Agent,15,29861,1803.44,0,0.0,3.7,1
C100429,19,East,Health,Branch,10,46007,1249.58,0,0.0,3.9,0
C100430,59,North,Health,Agent,5,57238,2103.25,0,0.0,2.8,0
C100431,22,East,Health,Agent,12,83262,2233.93,0,0.0,4.1,1
C100432,60,East,Health,Agent,4,38100,1880.93,0,0.0,3.1,1
C100433,65,North,Health,Agent,4,50466,2052.81,0,0.0,4.3,1
C100434,25,Central,Health,Agent,4,68363,2840.12,0,0.0,3.4,1
C100435,43,East,Life,Online,11,74689,1412.9,0,0.0,3.2,1
C100436,25,South,Health,Agent,15,40320,2602.23,1,2972.31,2.8,1
C100437,50,East,Auto,Partner,13,49196,1018.96,1,6988.56,2.7,0
C100438,71,South,Life,Online,8,72029,1880.98,0,0.0,3.3,1
C100439,22,Central,Auto,Branch,0,61206,1378.32,0,0.0,3.4,0
C100440,41,East,Auto,Partner,15,70602,1748.14,0,0.0,4.3,1
C100441,74,East,Life,Agent,6,73086,1782.6,0,0.0,2.4,1
C100442,35,Central,Auto,Agent,9,61967,1360.04,0,0.0,3.2,1
C100443,25,Central,Auto,Online,6,54584,1164.35,0,0.0,5.0,1
C100444,46,Central,Health,Branch,4,39922,1511.72,0,0.0,3.4,1
C100445,47,South,Home,Partner,4,47604,947.23,0,0.0,4.0,1
C100446,56,North,Auto,Partner,9,48799,1189.29,0,0.0,4.1,0
C100447,36,West,Health,Online,6,73582,1562.84,0,0.0,3.5,0
C100448,73,East,Auto,Partner,2,55174,1290.95,0,0.0,3.4,1
C100449,48,West,Health,Agent,6,55345,2927.24,0,0.0,4.4,1
C100450,34,West,Auto,Agent,7,34107,1024.97,0,0.0,4.6,1
C100451,73,South,Auto,Online,10,73681,1051.3,0,0.0,3.1,1
C100452,71,South,Life,Online,7,38188,1321.54,1,2045.07,4.3,1
C100453,46,East,Health,Agent,3,46875,3024.42,0,0.0,2.7,1
C100454,19,South,Life,Agent,9,75569,2183.46,0,0.0,4.3,0
C100455,52,West,Life,Partner,13,67959,1181.29,0,0.0,4.4,1
C100456,50,West,Life,Online,6,36704,1749.14,1,2899.57,3.9,0
C100457,26,East,Home,Partner,10,32581,1486.78,0,0.0,3.7,1
C100458,54,West,Auto,Agent,7,48333,1508.85,0,0.0,4.6,1
C100459,66,East,Home,Online,4,41625,2184.12,0,0.0,3.6,0
C100460,24,West,Health,Online,14,25587,2373.11,1,1108.24,3.8,1
C100461,59,South,Auto,Branch,15,38441,1213.81,0,0.0,3.4,1
C100462,26,West,Health,Branch,2,18000,2345.19,1,923.8,4.2,0
C100463,61,West,Auto,Online,9,68272,1039.05,0,0.0,3.9,1
C100464,42,South,Health,Agent,14,67139,1995.28,0,0.0,4.2,1
C100465,18,East,Home,Agent,8,77374,581.71,0,0.0,2.5,1
C100466,74,Central,Health,Agent,8,58358,1499.71,1,3136.9,3.3,1
C100467,27,South,Auto,Branch,15,43931,1035.81,0,0.0,3.3,1
C100468,52,West,Auto,Branch,10,70421,940.18,0,0.0,3.3,0
C100469,28,Central,Life,Online,13,39374,603.07,0,0.0,4.3,1
C100470,72,Central,Health,Online,1,28123,2105.2,1,1934.36,3.0,1
C100471,60,East,Health,Online,9,49350,1897.0,0,0.0,3.9,1
C100472,64,West,Home,Partner,2,59399,1547.78,0,0.0,4.9,1
C100473,43,Central,Life,Agent,3,37385,1125.29,0,0.0,3.6,0
C100474,45,East,Health,Online,11,33145,2241.18,0,0.0,3.2,1
C100475,54,North,Health,Branch,13,44497,1760.63,0,0.0,4.4,1
C100476,63,North,Auto,Agent,14,59414,1140.03,0,0.0,3.5,0
C100477,67,West,Life,Agent,12,49382,2043.71,0,0.0,3.7,1
C100478,19,East,Health,Online,8,99457,1505.16,0,0.0,3.2,1
C100479,56,South,Home,Branch,6,49551,2056.95,0,0.0,4.6,0
C100480,24,South,Auto,Branch,2,65512,1274.55,0,0.0,4.4,0
C100481,34,West,Health,Online,12,25922,1240.09,0,0.0,4.4,0
C100482,66,East,Health,Online,12,62564,869.29,1,2766.48,4.5,1
C100483,32,Central,Health,Online,2,43678,1770.77,0,0.0,4.1,1
C100484,64,West,Home,Branch,14,51834,1180.81,0,0.0,3.3,1
C100485,44,Central,Home,Online,5,82362,1577.75,1,5320.16,3.1,0
C100486,31,Central,Auto,Online,10,45299,1074.12,1,752.4,3.7,1
C100487,37,South,Life,Agent,2,28456,935.02,0,0.0,3.7,0
C100488,48,West,Auto,Partner,2,31262,1578.1,0,0.0,3.7,1
C100489,62,North,Health,Agent,9,55112,1957.64,1,5113.85,2.4,0
C100490,53,Central,Auto,Agent,6,54136,1265.59,0,0.0,3.9,1
C100491,72,South,Auto,Agent,0,53388,1385.3,0,0.0,2.9,0
C100492,68,West,Life,Branch,15,28861,1737.94,0,0.0,4.3,0
C100493,61,Central,Auto,Partner,14,88474,1698.77,0,0.0,3.1,1
C100494,52,North,Life,Partner,3,78361,1600.0,0,0.0,4.2,1
C100495,34,Central,Auto,Agent,10,54346,1061.2,0,0.0,3.9,0
C100496,41,North,Home,Agent,2,24620,1814.81,0,0.0,3.2,0
C100497,24,East,Auto,Online,11,80520,1022.84,0,0.0,4.2,1
C100498,39,East,Home,Branch,11,72463,1439.63,0,0.0,4.6,0
C100499,71,South,Life,Branch,11,53851,1263.84,0,0.0,4.0,1
C100500,42,East,Health,Agent,8,73578,2034.49,0,0.0,3.2,1
C100501,24,Central,Health,Agent,0,43102,1882.78,0,0.0,3.5,1
C100502,55,South,Home,Online,3,34715,1274.7,0,0.0,3.6,1
C100503,73,East,Home,Branch,15,54833,1097.61,0,0.0,3.4,1
C100504,68,Central,Auto,Online,9,24051,1304.85,0,0.0,3.0,1
C100505,33,West,Home,Agent,5,32018,1939.34,0,0.0,4.8,0
C100506,44,North,Home,Online,14,61790,930.6,0,0.0,3.5,1
C100507,48,Central,Home,Online,6,56320,840.65,0,0.0,3.0,1
C100508,32,North,Auto,Online,13,27130,1303.0,0,0.0,3.2,0
C100509,33,East,Health,Branch,12,44638,1753.51,0,0.0,3.3,0
C100510,31,East,Life,Branch,0,27915,2268.04,0,0.0,1.9,0
C100511,75,West,Health,Agent,14,43206,1535.38,0,0.0,4.2,1
C100512,61,North,Health,Agent,14,41238,1686.76,0,0.0,4.1,1
C100513,66,North,Life,Partner,15,69860,2409.88,0,0.0,3.9,1
C100514,65,West,Auto,Partner,10,49178,587.36,0,0.0,3.1,1
C100515,73,North,Health,Agent,11,47621,1032.3,0,0.0,4.2,1
C100516,24,East,Home,Branch,4,44936,1355.82,0,0.0,3.5,1
C100517,69,West,Home,Branch,2,21029,2032.58,0,0.0,4.4,0
C100518,21,West,Life,Branch,1,50224,1474.13,0,0.0,2.5,1
C100519,45,South,Home,Online,2,60691,1632.33,0,0.0,3.3,1
C100520,52,South,Auto,Agent,15,56169,938.9,0,0.0,3.2,1
C100521,38,Central,Health,Online,4,64467,2324.06,0,0.0,3.2,1
C100522,26,East,Auto,Branch,0,65343,1067.16,0,0.0,4.0,0
C100523,29,North,Life,Branch,10,91566,2017.02,0,0.0,4.4,1
C100524,65,South,Auto,Partner,2,31683,1686.6,0,0.0,4.1,1
C100525,36,South,Health,Online,8,56225,1872.23,0,0.0,3.9,1
C100526,35,Central,Health,Agent,10,58242,1457.15,1,1230.36,3.7,0
C100527,71,South,Auto,Branch,9,46244,1526.86,1,3872.03,3.8,0
C100528,26,North,Auto,Partner,12,40615,1461.4,0,0.0,3.3,1
C100529,71,East,Health,Partner,0,60978,1643.15,0,0.0,3.8,0
C100530,71,North,Auto,Online,4,59250,1683.97,0,0.0,3.8,1
C100531,52,South,Life,Partner,6,33045,1879.97,0,0.0,2.8,1
C100532,27,Central,Life,Partner,11,19643,1280.95,0,0.0,5.0,1
C100533,27,West,Auto,Partner,8,43151,639.98,0,0.0,4.0,1
C100534,34,North,Life,Agent,12,39878,1597.8,0,0.0,3.2,1
C100535,51,East,Auto,Branch,11,62849,1367.94,1,1426.14,3.3,1
C100536,26,North,Auto,Online,12,35368,1521.29,0,0.0,4.2,1
C100537,44,North,Auto,Online,9,48803,786.67,0,0.0,4.1,1
C100538,24,East,Home,Online,12,21276,1645.83,0,0.0,3.8,0
C100539,49,East,Home,Agent,10,24073,1259.56,0,0.0,4.6,0
C100540,19,West,Auto,Partner,0,38149,1195.55,1,4721.34,3.3,0
C100541,59,Central,Home,Agent,4,47490,2198.22,0,0.0,4.1,1
C100542,21,South,Home,Agent,14,37243,1932.84,1,410.17,4.1,1
C100543,29,Central,Home,Branch,1,54569,1871.04,0,0.0,4.2,1
C100544,28,East,Health,Agent,9,21377,1998.59,0,0.0,3.6,1
C100545,66,South,Home,Agent,12,48129,1673.05,0,0.0,3.1,1
C100546,21,Central,Home,Agent,6,48338,1817.5,0,0.0,2.6,0
C100547,42,North,Auto,Agent,2,25939,1221.69,0,0.0,3.7,0
C100548,52,East,Home,Agent,0,56111,821.45,0,0.0,3.8,1
C100549,47,West,Auto,Branch,10,18000,1233.97,0,0.0,3.4,0
C100550,57,South,Home,Agent,9,39666,1599.07,0,0.0,3.8,0
C100551,64,Central,Home,Agent,11,66175,1953.87,0,0.0,4.3,0
C100552,40,South,Auto,Agent,2,18000,1629.75,0,0.0,3.1,0
C100553,66,Central,Auto,Partner,7,64078,1612.99,0,0.0,3.4,0
C100554,36,North,Home,Agent,8,31013,1023.19,0,0.0,2.9,1
C100555,75,North,Life,Branch,13,41372,1835.97,0,0.0,3.5,1
C100556,47,South,Home,Agent,3,77318,1972.89,0,0.0,4.0,1
C100557,60,Central,Health,Online,11,40715,3110.87,1,3483.32,3.4,1
C100558,68,North,Auto,Agent,11,81048,1523.47,1,1271.59,3.5,1
C100559,63,Central,Auto,Online,9,46505,857.03,1,5951.29,3.0,0
C100560,67,South,Home,Online,1,50477,491.23,0,0.0,4.6,0
C100561,49,East,Health,Online,1,67161,1354.31,0,0.0,4.3,0
C100562,20,South,Home,Branch,9,61793,1656.23,0,0.0,3.2,1
C100563,46,North,Auto,Agent,9,54774,2153.28,0,0.0,3.9,1
C100564,28,Central,Auto,Agent,10,43660,1362.67,0,0.0,4.0,1
C100565,69,East,Health,Agent,12,24084,2096.43,0,0.0,4.9,0
C100566,31,West,Health,Agent,6,24961,2120.33,1,306.89,4.0,1
C100567,31,East,Health,Partner,4,75637,1447.96,0,0.0,4.3,1
C100568,32,East,Auto,Partner,14,82590,664.11,0,0.0,3.7,1
C100569,55,West,Home,Branch,11,54332,1486.92,0,0.0,3.8,0
C100570,51,Central,Health,Online,8,20074,2489.11,0,0.0,4.1,0
C100571,73,West,Home,Partner,8,38099,1773.82,0,0.0,3.6,0
C100572,42,East,Health,Branch,12,37206,1756.14,0,0.0,4.4,1
C100573,34,West,Health,Online,4,41996,1769.72,0,0.0,3.7,0
C100574,20,West,Home,Agent,7,36075,2001.91,0,0.0,4.0,0
C100575,18,East,Health,Online,0,61371,2594.34,0,0.0,3.1,1
C100576,39,West,Health,Branch,12,56453,1968.82,1,244.56,3.0,1
C100577,71,East,Home,Agent,8,80441,845.15,0,0.0,3.4,0
C100578,48,West,Auto,Online,14,44995,1848.95,0,0.0,4.1,1
C100579,69,Central,Life,Online,4,55603,1200.62,0,0.0,4.5,0
C100580,23,Central,Auto,Agent,6,65340,1216.49,0,0.0,3.1,0
C100581,23,Central,Auto,Branch,0,70390,1390.99,0,0.0,3.4,1
C100582,66,West,Home,Agent,15,29772,1121.79,0,0.0,3.9,1
C100583,24,West,Auto,Online,5,59287,1124.06,0,0.0,4.1,1
C100584,21,North,Life,Agent,2,54640,1638.25,0,0.0,4.5,1
C100585,41,East,Health,Partner,9,57450,3226.98,0,0.0,4.1,0
C100586,71,South,Auto,Online,13,53073,1535.34,0,0.0,4.0,1
C100587,57,North,Auto,Agent,1,82832,977.26,0,0.0,3.7,1
C100588,23,Central,Auto,Agent,8,35965,1474.23,0,0.0,4.2,1
C100589,66,Central,Auto,Online,7,34900,735.11,0,0.0,5.0,1
C100590,66,East,Auto,Partner,2,37222,1159.11,0,0.0,4.1,0
C100591,64,South,Auto,Partner,4,46776,1229.61,1,2165.5,4.2,0
C100592,70,West,Auto,Agent,10,57280,1875.76,0,0.0,4.4,1
C100593,31,East,Health,Agent,15,43789,1668.76,0,0.0,3.8,0
C100594,74,Central,Auto,Online,2,70114,1125.42,0,0.0,2.8,0
C100595,36,Central,Auto,Agent,10,51937,1068.49,1,4354.6,3.3,0
C100596,64,South,Auto,Online,14,50265,1014.03,0,0.0,4.0,1
C100597,51,South,Auto,Agent,12,28056,857.22,1,1582.21,3.8,1
C100598,63,South,Auto,Online,13,84780,1815.51,0,0.0,4.4,0
C100599,54,North,Auto,Branch,14,51146,985.38,0,0.0,4.2,1
C100600,55,South,Health,Partner,10,81468,2197.27,0,0.0,2.4,0
C100601,53,North,Life,Online,0,40799,701.91,0,0.0,3.8,1
C100602,63,North,Auto,Branch,3,66951,1221.13,0,0.0,3.6,1
C100603,60,South,Auto,Branch,6,41873,1284.16,0,0.0,3.2,1
C100604,25,North,Home,Online,15,84743,2302.3,1,2637.78,3.8,1
C100605,65,West,Health,Partner,3,72174,1842.29,0,0.0,4.0,1
C100606,49,North,Auto,Agent,13,67292,1427.87,0,0.0,3.3,0
C100607,36,Central,Home,Agent,10,38955,1912.13,0,0.0,4.3,1
C100608,47,South,Home,Branch,11,86320,2146.62,0,0.0,2.9,1
C100609,74,North,Life,Online,1,88684,833.71,1,2948.41,3.1,1
C100610,67,North,Life,Online,5,45166,1894.6,0,0.0,4.4,1
C100611,66,West,Health,Agent,7,54910,3075.85,0,0.0,4.2,1
C100612,44,South,Home,Branch,7,68683,1371.48,0,0.0,4.2,1
C100613,63,East,Health,Partner,14,18000,1604.43,0,0.0,4.0,1
C100614,40,North,Life,Agent,5,72626,2147.25,0,0.0,3.7,1
C100615,57,Central,Health,Online,13,70426,1927.17,0,0.0,3.5,1
C100616,55,North,Auto,Online,13,41863,1379.01,0,0.0,3.8,1
C100617,32,East,Auto,Partner,10,18000,1006.92,0,0.0,4.8,1
C100618,33,Central,Health,Online,4,57997,1842.25,0,0.0,4.9,1
C100619,21,South,Health,Partner,1,31594,1708.23,0,0.0,3.5,0
C100620,26,South,Home,Online,3,23412,1592.89,1,655.36,4.6,0
C100621,43,Central,Auto,Online,9,58673,1347.6,0,0.0,5.0,1
C100622,45,South,Home,Online,3,75723,1294.04,0,0.0,3.1,1
C100623,27,North,Auto,Agent,14,48059,1453.42,0,0.0,3.7,1
C100624,42,East,Health,Agent,6,73333,1860.59,1,2010.58,3.0,1
C100625,53,North,Health,Partner,4,63954,2603.57,0,0.0,4.7,1
C100626,31,Central,Auto,Agent,9,27283,834.13,0,0.0,3.2,1
C100627,37,West,Health,Online,2,42026,1602.81,1,2077.3,3.4,1
C100628,39,East,Auto,Agent,13,71427,1133.91,0,0.0,4.0,0
C100629,47,South,Auto,Agent,8,41879,1142.13,0,0.0,3.8,1
C100630,39,West,Home,Branch,14,66744,864.86,0,0.0,3.2,1
C100631,60,West,Auto,Branch,13,44617,1025.71,0,0.0,3.4,1
C100632,36,North,Home,Partner,1,64983,1631.55,0,0.0,3.3,1
C100633,43,Central,Home,Agent,14,59724,1330.58,0,0.0,3.1,1
C100634,40,East,Auto,Agent,0,47531,1026.37,0,0.0,4.1,1
C100635,28,West,Life,Agent,12,64475,2105.52,0,0.0,4.1,0
C100636,57,South,Home,Agent,5,18000,1231.57,0,0.0,3.6,1
C100637,31,North,Home,Agent,5,32458,1138.45,0,0.0,3.6,0
C100638,35,West,Home,Online,12,43655,850.0,0,0.0,3.7,1
C100639,63,West,Health,Online,4,73109,2779.66,0,0.0,3.1,1
C100640,73,South,Life,Partner,14,25969,1614.58,0,0.0,3.8,0
C100641,56,North,Auto,Partner,0,51376,1186.19,0,0.0,4.0,1
C100642,71,Central,Auto,Online,2,57714,1755.35,0,0.0,3.1,1
C100643,67,South,Home,Partner,5,56456,1508.68,0,0.0,3.3,1
C100644,45,South,Auto,Branch,4,50225,2319.99,0,0.0,4.5,0
C100645,62,West,Health,Online,13,40829,1398.32,0,0.0,4.3,0
C100646,37,North,Health,Partner,14,47560,1888.12,0,0.0,3.8,1
C100647,44,North,Auto,Partner,6,69546,1163.18,0,0.0,3.8,1
C100648,49,North,Life,Agent,9,39611,1044.39,0,0.0,3.7,0
C100649,73,Central,Auto,Branch,5,18000,1007.38,1,3258.96,4.1,1
C100650,67,South,Auto,Online,6,60391,1098.56,0,0.0,3.6,1
C100651,46,West,Home,Agent,5,78925,1512.67,0,0.0,3.5,1
C100652,55,Central,Home,Branch,3,33078,1683.9,0,0.0,3.5,0
C100653,29,West,Home,Agent,11,76494,1663.58,0,0.0,4.0,0
C100654,64,East,Auto,Online,1,61372,1018.16,0,0.0,4.7,0
C100655,50,East,Life,Agent,4,31185,1407.59,0,0.0,2.7,1
C100656,48,South,Health,Branch,1,39333,1982.07,0,0.0,3.7,0
C100657,62,East,Home,Branch,7,38544,1755.07,1,3690.22,3.0,1
C100658,54,Central,Auto,Online,10,55043,1624.38,0,0.0,4.4,1
C100659,22,West,Auto,Agent,8,48737,1190.89,0,0.0,3.2,1
C100660,34,East,Health,Online,11,71900,1336.37,0,0.0,4.8,0
C100661,28,South,Health,Agent,9,67289,1799.57,0,0.0,4.1,0
C100662,60,Central,Auto,Online,5,24185,1489.39,0,0.0,4.8,1
C100663,20,North,Health,Partner,14,26459,2526.56,0,0.0,3.8,1
C100664,29,Central,Home,Agent,9,63057,1541.97,0,0.0,3.5,0
C100665,52,South,Health,Agent,0,42722,2028.55,0,0.0,4.0,1
C100666,58,West,Health,Branch,2,48852,1757.94,0,0.0,3.7,0
C100667,47,Central,Auto,Online,10,61838,1093.11,0,0.0,3.9,1
C100668,67,East,Life,Online,0,67453,1813.81,0,0.0,4.6,1
C100669,71,South,Health,Online,2,29799,1284.28,1,941.62,3.1,0
C100670,25,Central,Health,Agent,1,18000,1625.73,0,0.0,4.0,0
C100671,73,South,Life,Partner,12,49963,840.6,0,0.0,4.4,1
C100672,53,South,Home,Online,1,36613,1301.9,0,0.0,3.7,1
C100673,54,East,Auto,Branch,3,53193,1122.91,0,0.0,4.7,1
C100674,23,East,Home,Online,15,50405,2211.77,1,2333.88,2.8,1
C100675,54,West,Life,Agent,1,34443,1336.0,0,0.0,3.5,1
C100676,60,North,Auto,Branch,3,89564,961.92,0,0.0,3.3,1
C100677,51,East,Health,Branch,13,52306,912.86,0,0.0,2.7,1
C100678,22,Central,Auto,Partner,2,41672,1789.0,1,1370.81,3.9,1
C100679,48,North,Home,Agent,3,53826,2296.93,0,0.0,4.5,1
C100680,72,East,Home,Agent,12,61538,1075.17,0,0.0,4.1,0
C100681,59,West,Life,Online,0,40614,871.14,0,0.0,4.4,1
C100682,25,Central,Home,Online,5,93765,1357.33,0,0.0,4.0,1
C100683,73,East,Auto,Partner,4,24593,792.03,1,4860.29,2.6,1
C100684,73,Central,Health,Agent,3,25845,1407.45,0,0.0,3.4,1
C100685,27,South,Life,Agent,6,23212,1554.86,0,0.0,3.8,1
C100686,64,South,Auto,Online,3,52070,1199.17,0,0.0,3.6,1
C100687,41,Central,Auto,Online,12,60513,840.55,0,0.0,4.4,0
C100688,52,Central,Home,Branch,2,46052,2210.9,0,0.0,2.5,1
C100689,43,East,Health,Agent,6,60460,1797.36,0,0.0,5.0,1
C100690,63,East,Auto,Partner,1,60218,1188.91,0,0.0,3.3,1
C100691,75,East,Auto,Agent,1,45506,972.61,0,0.0,4.3,1
C100692,64,North,Auto,Branch,10,59693,1047.31,0,0.0,3.8,1
C100693,72,Central,Home,Online,7,48464,719.66,0,0.0,3.4,0
C100694,72,Central,Health,Online,7,44638,2693.68,0,0.0,3.8,1
C100695,23,East,Health,Online,4,43027,2231.96,1,2508.58,3.7,1
C100696,32,South,Home,Online,2,56195,1509.45,0,0.0,5.0,1
C100697,59,South,Auto,Partner,14,73920,1116.65,0,0.0,3.4,1
C100698,52,North,Home,Branch,12,30309,826.54,0,0.0,3.8,1
C100699,20,West,Health,Agent,7,43355,1051.08,0,0.0,3.4,1
C100700,23,East,Health,Agent,0,54928,1927.89,0,0.0,4.0,1
C100701,48,South,Health,Agent,14,83623,2183.81,0,0.0,3.3,1
C100702,53,West,Home,Agent,6,59770,1641.72,0,0.0,4.0,0
C100703,27,Central,Life,Online,3,37371,2407.37,0,0.0,3.4,1
C100704,27,North,Auto,Agent,2,35370,924.34,0,0.0,3.8,1
C100705,25,East,Auto,Online,15,69732,1445.35,1,1634.49,3.2,1
C100706,50,East,Health,Partner,0,46355,1086.93,0,0.0,3.8,0
C100707,18,North,Health,Agent,5,29844,1573.52,1,2154.09,2.9,1
C100708,51,East,Auto,Branch,8,70248,1387.04,0,0.0,5.0,0
C100709,45,West,Life,Partner,4,57547,2905.89,0,0.0,3.7,1
C100710,45,North,Home,Online,2,30505,1476.37,0,0.0,2.7,1
C100711,57,North,Health,Online,10,27874,2728.36,0,0.0,4.8,1
C100712,48,Central,Health,Online,1,18000,2168.44,0,0.0,3.5,1
C100713,60,South,Auto,Branch,15,40797,1339.99,1,565.11,4.4,0
C100714,62,West,Health,Agent,7,57482,2605.39,0,0.0,3.4,1
C100715,71,West,Health,Online,11,69290,1215.65,0,0.0,3.1,0
C100716,64,Central,Life,Online,13,59649,2086.82,0,0.0,3.7,0
C100717,48,West,Health,Branch,12,28513,1379.14,0,0.0,3.9,1
C100718,46,Central,Auto,Branch,7,46893,1263.26,0,0.0,2.9,1
C100719,31,West,Auto,Online,1,77729,1154.81,1,1265.06,3.6,0
C100720,52,East,Auto,Branch,1,42782,1287.39,0,0.0,3.7,0
C100721,26,South,Life,Agent,5,65840,1941.8,0,0.0,3.1,1
C100722,72,South,Home,Online,4,63616,1400.25,0,0.0,3.0,1
C100723,67,East,Home,Online,14,65677,1162.54,0,0.0,3.9,1
C100724,24,North,Life,Branch,7,59762,2336.34,0,0.0,4.4,0
C100725,63,East,Auto,Branch,15,65621,643.99,1,798.2,3.3,1
C100726,24,South,Home,Agent,4,25332,1163.8,0,0.0,4.0,0
C100727,59,North,Home,Online,15,79276,712.05,0,0.0,3.8,0
C100728,23,South,Auto,Agent,5,19482,1338.67,1,1224.3,3.6,1
C100729,46,West,Health,Agent,15,57613,2024.55,0,0.0,4.5,1
C100730,56,East,Home,Agent,8,51128,1859.39,1,1280.79,3.5,1
C100731,60,Central,Life,Agent,0,40739,910.35,0,0.0,3.9,1
C100732,42,East,Auto,Agent,15,34447,1372.48,0,0.0,2.8,1
C100733,71,Central,Life,Online,3,61895,1884.94,0,0.0,3.3,1
C100734,62,West,Life,Online,12,66424,2003.59,0,0.0,3.2,1
C100735,30,North,Life,Online,13,50145,557.38,0,0.0,4.1,1
C100736,56,Central,Auto,Agent,3,46794,1163.5,0,0.0,3.3,1
C100737,60,North,Auto,Agent,9,75066,1214.75,0,0.0,4.1,0
C100738,37,East,Home,Branch,12,44409,1417.7,1,4936.95,3.0,1
C100739,60,West,Auto,Online,15,51241,1274.81,0,0.0,3.6,1
C100740,70,South,Auto,Agent,6,48335,1930.74,1,1512.08,4.0,0
C100741,65,East,Home,Online,6,96474,2171.98,0,0.0,4.0,1
C100742,62,South,Auto,Online,13,36880,1246.65,1,2857.07,3.5,0
C100743,54,North,Health,Branch,7,66966,1685.59,1,2365.26,3.6,1
C100744,33,North,Life,Online,9,21412,1540.26,0,0.0,4.3,0
C100745,64,North,Health,Online,1,34757,2464.64,0,0.0,3.3,1
C100746,39,North,Life,Agent,10,46434,1029.22,0,0.0,3.4,1
